# Builtin pg_proc snapshot (PostgreSQL 18.4): name, worst-case volatility
# across non-aggregate/non-window overloads (i/s/v, '-' when none), and
# whether any overload is an aggregate. Regenerate with the query in
# fit/src/volatility.rs.
flt8_mul_cash	i	0
fmgr_c_validator	s	0
fmgr_internal_validator	s	0
fmgr_sql_validator	s	0
format	s	0
format_type	s	0
gamma	i	0
gb18030_to_utf8	i	0
gbk_to_utf8	i	0
gcd	i	0
gen_random_uuid	v	0
generate_series	s	0
generate_series_int4_support	i	0
generate_series_int8_support	i	0
generate_series_numeric_support	i	0
generate_series_timestamp_support	i	0
generate_subscripts	i	0
get_bit	i	0
get_byte	i	0
get_current_ts_config	s	0
getdatabaseencoding	s	0
getpgusername	s	0
gin_clean_pending_list	v	0
gin_cmp_prefix	i	0
gin_cmp_tslexeme	i	0
gin_compare_jsonb	i	0
gin_consistent_jsonb	i	0
gin_consistent_jsonb_path	i	0
gin_extract_jsonb	i	0
gin_extract_jsonb_path	i	0
gin_extract_jsonb_query	i	0
gin_extract_jsonb_query_path	i	0
gin_extract_tsquery	i	0
gin_extract_tsvector	i	0
gin_triconsistent_jsonb	i	0
gin_triconsistent_jsonb_path	i	0
gin_tsquery_consistent	i	0
gin_tsquery_triconsistent	i	0
ginarrayconsistent	i	0
ginarrayextract	i	0
ginarraytriconsistent	i	0
ginhandler	v	0
ginqueryarrayextract	i	0
gist_box_consistent	i	0
gist_box_distance	i	0
gist_box_penalty	i	0
gist_box_picksplit	i	0
gist_box_same	i	0
gist_box_union	i	0
gist_circle_compress	i	0
gist_circle_consistent	i	0
gist_circle_distance	i	0
gist_point_compress	i	0
gist_point_consistent	i	0
gist_point_distance	i	0
gist_point_fetch	i	0
gist_point_sortsupport	i	0
gist_poly_compress	i	0
gist_poly_consistent	i	0
gist_poly_distance	i	0
gist_translate_cmptype_common	i	0
gisthandler	v	0
gtsquery_compress	i	0
gtsquery_consistent	i	0
gtsquery_penalty	i	0
gtsquery_picksplit	i	0
gtsquery_same	i	0
gtsquery_union	i	0
gtsvector_compress	i	0
gtsvector_consistent	i	0
gtsvector_decompress	i	0
gtsvector_options	i	0
gtsvector_penalty	i	0
gtsvector_picksplit	i	0
gtsvector_same	i	0
gtsvector_union	i	0
gtsvectorin	i	0
gtsvectorout	i	0
has_any_column_privilege	s	0
has_column_privilege	s	0
has_database_privilege	s	0
has_foreign_data_wrapper_privilege	s	0
has_function_privilege	s	0
has_language_privilege	s	0
has_largeobject_privilege	s	0
has_parameter_privilege	s	0
has_schema_privilege	s	0
has_sequence_privilege	s	0
has_server_privilege	s	0
has_table_privilege	s	0
has_tablespace_privilege	s	0
has_type_privilege	s	0
hash_aclitem	i	0
hash_aclitem_extended	i	0
hash_array	i	0
hash_array_extended	i	0
hash_multirange	i	0
hash_multirange_extended	i	0
hash_numeric	i	0
hash_numeric_extended	i	0
hash_range	i	0
hash_range_extended	i	0
hash_record	i	0
hash_record_extended	i	0
hashbool	i	0
hashboolextended	i	0
hashbpchar	i	0
hashbpcharextended	i	0
hashbytea	i	0
hashbyteaextended	i	0
hashchar	i	0
hashcharextended	i	0
hashcid	i	0
hashcidextended	i	0
hashdate	i	0
hashdateextended	i	0
hashenum	i	0
hashenumextended	i	0
hashfloat4	i	0
hashfloat4extended	i	0
hashfloat8	i	0
hashfloat8extended	i	0
hashhandler	v	0
hashinet	i	0
hashinetextended	i	0
hashint2	i	0
hashint2extended	i	0
hashint4	i	0
hashint4extended	i	0
hashint8	i	0
hashint8extended	i	0
hashmacaddr	i	0
hashmacaddr8	i	0
hashmacaddr8extended	i	0
hashmacaddrextended	i	0
hashname	i	0
hashnameextended	i	0
hashoid	i	0
hashoidextended	i	0
hashoidvector	i	0
